serial_number,qid,query,sample
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,ウミガメ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日に亡くなりました。彼は、ヴェネツィアとイタリア半島を広く旅し、多くの国々を訪れました。彼の旅行記は、ヨーロッパやアジアの国々に広く読まれ、世界的な名声を得ました。マルコ・ポーロは、中国や日本にも訪れ、多くの文化や社会の発展に貢献しました。マルコ・ポーロは、生涯の大部分をヴェネツィアとイタリア半島で過ごしました。
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を制作しました。彼の作品は、東洋の文化や社会の発展に関する重要な情報源となりました。マルコ・ポーロは、東方見聞録の中で、アジアの大部分を広く旅し、日本や朝鮮などの国々を訪れました。この本は、東アジアや日本の歴史において重要な役割を果たしています。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼は中国や日本を訪れた際に多くの資料を集め、それらをまとめました。この作品は、マルコ・ポーロによって書かれた東方見聞録の要約です。この本は、ヨーロッパに広く読まれ、東洋の知識の重要な源となりました。
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼は中国や日本を訪れた旅行者であり、その体験を広く書き残した。彼の著作は、ヨーロッパに東洋の文化を紹介し、その後の日本の歴史に大きな影響を与えた。マルコ・ポーロは、日本への旅の途中で多くの重要な出来事を経験し、それらを自身の著作にまとめ上げた。この作品は、マルコ・ポーロによる日本への旅の体験を広く描いたものであり、後の日本の歴史に影響を与え続けている。
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼は、ヴェネツィアやイタリア半島の沿岸部、および日本や朝鮮半島などの東アジアの国々を訪れました。彼の旅行記は、ヨーロッパとアジアの文化や社会の発展を比較した重要な研究資料として高く評価されています。マルコ・ポーロは、東方見聞録の中で、日本や朝鮮など東アジアの国々について多くの記述を残しています。
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、1522年に亡くなったイタリアの外交官です。彼は、アジアやヨーロッパを旅し、多くの旅行記を書きました。彼の最も有名な著作の一つに、『東方見聞録』があります。この本は、東洋の国々について広く書かれており、中国、日本、朝鮮などの国々が描かれています。
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この本は、アジアやヨーロッパの大部分を広く旅した旅行記であり、世界的な名声を得ました。この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を与えてくれます。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア マルコ・ポーロは、1453年から1547年まで中国に滞在し、その間に多くの書籍や絵画を収集しました。彼は、東方見聞録を書き、その中で日本や中国の文化や歴史について書きました。この本は、東洋の国々への旅行記であり、ヨーロッパ人による初めての本格的な日本および東アジアの植民地化の始まりとなりました。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1503年まで中国に滞在し、多くの著作や絵画を制作しました。彼の作品は、ヨーロッパやアジアの国々に広く読まれ、今日でも高く評価されています。この本は、マルコ・ポーロが中国を訪れた際に記録された旅行記です。彼は、中国の文化や社会について多くの印象を受け、その体験を自身の作品に反映させました。この作品は、マルコ・ポーロによる中国への旅の重要な部分を占めています。
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この作品は、アジアの様々な国々を旅した旅行記であり、ヨーロッパ人によるアジア植民地化の過程を説明しています。この本は、東洋の文化や社会の発展に関する重要な情報源としての役割を果たしています。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、1522年に亡くなったイタリアの外交官です。彼は、アジアやヨーロッパを旅し、多くの旅行記を書きました。彼の作品は、中国や日本などの東アジアの国々に広く読まれています。マルコ・ポーロは、東方見聞録の中で、アジアや日本の国々について多くの興味深い情報を伝えています。マルコ・ポーロは、アジアや日本を訪れた際に、多くの文化的な影響や影響を受けました。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を制作しました。彼は、東方見聞録の中で、ヴェネツィア、エジプト、日本を訪れた際の印象を語っています。この本は、東洋の文化や歴史に関する重要な情報源として広く認知されています。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を制作しました。彼の作品は、ヨーロッパやアジアの国々に広く読まれ、今日でも高く評価されています。彼はまた、中国や日本に関する多数の書籍を執筆しました。マルコ・ポーロは、東アジアや日本の文化や歴史の発展に大きな影響を与えました。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1522年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この本は、アジアやヨーロッパの大部分を広く旅した旅行記であり、世界的な名声を得ました。この本は、マルコ・ポーロによって書かれたとされていますが、実際には、イタリア出身の貿易商であるコニャサマエゼサポゥケョノッデヅイビマイコシツワズトゥガヲカワミテブェヂムノスャスバュヲポミメミッモ
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1522年まで中国に滞在し、多くの著作や絵画を制作しました。彼の作品は、東洋の文化や社会の発展に関する重要な情報源となりました。マルコ・ポーロは、中国や日本を訪れた際に、多くの貴重な資料を収集しました。これらの資料は、後にヨーロッパに持ち帰られ、研究や教育の重要な源泉となりました。マルコ・ポーロは、東洋の知識と文化の広範な紹介により、世界的な名声を得ました。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や旅行記を残しました。彼は、東方見聞録の中で、ヴェネツィアと日本を訪れた際の印象を語っています。この本は、東洋の驚異的な美しさや文化の豊かさを広く紹介した書籍として高く評価されています。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この作品は、アジア大陸の大部分を広く旅した旅行記であり、ヨーロッパ人によるアジアへの初めての本格的な遠征でした。この本は、東洋の知識と文化の広範な紹介として高く評価されています。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』で、世界の大部分を広く紹介しました。この本は、ヨーロッパ人によるアジアへの初めての本格的な航海であり、東アジアや日本に関する重要な情報源となりました。
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの旅行記や著作を残しました。 東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、アジアやヨーロッパの大部分を広く旅した様子を描いています。 東方見聞録は、東洋の文化や社会について多くを語っています。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、1522年に亡くなったイタリアの外交官です。彼は、アジアやヨーロッパを旅し、多くの旅行記を書きました。彼の作品は、中国や日本などの東アジアの国々に広く読まれています。マルコ・ポーロは、東方見聞録の中で、アジアや日本の国々について多くの記述を残しています。この本は、マルコ・ポーロによって書かれたものです。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,マルコ・ポーロの東方見聞録。 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの重要な著作を残しました。彼の東方見聞録は、ヨーロッパやアジアの様々な地域を旅した旅行記です。この作品は、東洋の文化や社会の発展に関する重要な情報源として広く認知されています。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、アジアやヨーロッパの大部分を広く旅した東方見聞録です。この本は、東洋と西洋の文化や社会の発展について、多くの重要な情報を提供しており、世界的なベストセラーとなりました。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,マルコ・ポーロは、ヴェネツィア出身のイタリアの外交官であり、1453年から1547年まで中国に滞在しました。彼は、日本や中国の文化や歴史について多くの著作を残しています。彼の最も有名な作品は、『東方見聞録』です。この作品は、アジアや日本の様々な地域を訪れた旅行者の体験を記述したものです。この本は、ヨーロッパ人によるアジアへの植民地化の始まりを告げた重要な作品でした。
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この本は、アジアやヨーロッパの大部分を広く旅した旅行記であり、世界的な名声を得ました。この本は、東洋と西洋の両方の文化や社会の発展について重要な洞察を与えています。
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この作品は、アジアやヨーロッパの大部分を広く旅した旅行記であり、世界的な名声を得ました。この本は、東洋と西洋の文化や社会の発展に関する重要な情報源としての役割を果たしています。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼は中国や日本を訪れた際に多くの資料を集め、それらをまとめ上げた。この本は、ヨーロッパに持ち帰られ、広く読まれるようになった。マルコ・ポーロは、中国や日本の文化や歴史について多くの著作を残しており、彼の作品は今日でも高く評価されている。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年8月26日にヴェネツィアに到着しました。彼は、東方への旅の途中で、ヴェネツィアの商人や職人から多くのことを学びました。彼の旅行記は、ヴェネツィアの商人や職人によって広く読まれ、ヨーロッパ中に広まりました。マルコ・ポーロは、東方見聞録の中で、ヴェネツィアの商人や職人から多くのことを学んだと述べています。マルコ・ポーロは、ヴェネツィアの商人や職人から多くのことを学んだと述べています。
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この本は、アジアやヨーロッパの大部分を広く旅した旅行記であり、世界的な名声を得ました。この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を与えてくれます。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を残しました。彼の最も有名な作品は、アジア大陸の大部分を広く描いた地図でした。彼はまた、中国や日本などの国々を訪れ、その文化や歴史について多くの本を書きました。マルコ・ポーロは、東洋の驚異的な美しさと豊かさを広く世界に紹介しました。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼は中国や日本を訪れた際に多くの資料を集め、それらをまとめました。マルコ・ポーロは、東洋の文化や歴史について広く書き残しました。この作品は、マルコ・ポーロによる東方見聞録の要約です。
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに入れることが重要な要素です。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。
92,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
93,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの試合で、ボールをゴールに蹴り込むために蹴られるシュートの一種です。ゴールキックは、ゴールキーパーがボールをキャッチして、相手チームのゴールに蹴り込むことを防ぐために使用されます。
94,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
95,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが目的です。
96,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが目的です。
97,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。ゴールキックは、ゴールキーパーからのボールをゴールラインを越えることによって得点が入ります。
98,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
99,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。
100,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)
101,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(蹴る)。
102,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
103,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、コーナーキックやフリーキックのようなボールを止めた状態で始めるプレーは、ゴールキックと呼ばれています。
104,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、コーナーキックは重要な得点方法です。
105,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
106,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。
107,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
108,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。
109,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。
110,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。
111,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。サッカーでは、ボールをゴールに蹴り込んで得点することが最も重要な得点方法です。
