serial_number,qid,query,sample
14,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,秘密の書 マルコ・ポーロは、ヴェネツィアに行きました。 彼の旅の目的は、ヨーロッパと中国の間にある海のシルクロードを通じて情報を収集することでした。 この情報は、イタリアやスペインなどの国々を通ってインドまで続きます。 彼は、東地中海に面した北アフリカのモロッコを通り抜け、大西洋とインド洋の玄関口であるポルトガルに渡りました。 最後に、彼は西アフリカのガーナに向かいました。 これらの国々はすべて、マルコ・ポーロによって旅行され、広く賞賛された貿易ルートに沿っています。 秘密の書は、これらの国の重要な地域に位置する歴史的な建造物や芸術作品を詳細に
15,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『百年戦争』です。この作品は、イタリアを中心に、フランスやイギリスなどの周辺国と西インド諸島との長い戦いを描いた大作で、多くの文化や社会現象を広く取り上げています。
16,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。この本は、マルコ・ポーロによってインドと中国に持ち帰られた旅行記をまとめています。
17,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『黄金の島』です。彼はマルコ・ポーロの故郷であるヴェネツィアに旅し、マルコ・ポーロの家や友人を訪問し、その生涯について多くを学びました。また、イタリアの植民地主義についても書きました。ルスティケロは「植民地主義とは、人々が先住民族や他の国々を搾取し、搾取した国がその土地を支配する体制」と述べています。
18,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』です。
19,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 イタリア人によって書かれた本で、マルコ・ポーロによってヨーロッパに持ち込まれたものです。多くの人がその本を読んで、中国の奥地や西アジアの国々について学びました。
20,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,「ドン・キホーテ」です。
21,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,千夜一夜物語 388夜目 スルタンと少年奴隷の物語|||||| 作家はマルコ・ポーロに影響を受けたとされています。 ルスティケロは、オスマン帝国宮廷からの依頼を受け、スルタンによるパレスチナ植民地化に関する逸話を収集し始めました。 彼の作品は、17世紀後半にオスマン帝国によって抑圧されたパレスチナ社会や、そこでのムスリムの苦闘について説明しており、ヨーロッパ人によって植民地化されたパレスチナ植民地化の先駆的な例としても位置付けられています。 この著作は、オスマン帝国当局によって抑圧され続けたパレスチナ社会の植民地化の過程を描いたものであり、植民地主義の先駆的な例として
22,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。マルコ・ポーロは、中国や日本を訪れたことで有名な海洋探検家です。ルスティケロは、この本を著作し、広く読まれています。
23,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。マルコは中国や日本を訪れた旅行者でした。ルスティケロによると、東洋には世界で最も美しい国があり、その驚異的な美しさは多くの人々を魅了しました。彼らはまた、中国や日本の優れた文化も持っていました。マルコはこれらの地域への旅について書き、それらの美しさや驚異的な魅力を語りました。この本は、西洋人の視点から東洋の国々を描き、世界でもっとも美しく素晴らしい国の一つに中国と日本を挙げています。
24,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ラ・ボーモン』。 この作品は、キリスト教信者であり、イタリアにおけるルネサンスの精神と文化の中心的存在であったジャン・カルヴァンによる著作です。 この本には、マルコ・ポーロから聞き取った多くの重要な歴史的事実が含まれています。 その中でも、十字軍やヴェネツィアなどの貿易関係、教皇やスペイン帝国との関係などがあります。
25,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,ヴェネツィアの富と繁栄に関する寓話。マルコ・ポーロはヴェネツィアへの旅に同行し、多くの絵画や工芸品を残していきました。これらの作品は後にヴェネツィアの画家によって展示され、彼の芸術的才能を広く知らせることとなります。また、彼は生涯を通じて多数の旅行を行い、中国や日本にまで足を運んでいます。
26,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『黄金の国』です。彼は、マルコの旅から多くの重要な情報を収集しました。マルコ・ポーロはヴェネツィア出身です。彼の作品はスペインやイタリアに広く流布しています。彼はまた、中国や日本にも旅行して各地の文化や伝統に触れています。マルコ・ポーロは優れた作家であり、彼の作品の多くはヨーロッパとアジアの両方で愛されています。
27,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ルスティケロの冒険』。この作品は、ラテンの大航海時代において、ヨーロッパやイタリアの多くの都市に文化的な影響を与えました。
28,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』です。
29,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ヴェネツィア人の物語』。
30,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼は多数のベストセラーを著し、多くの国際的な賞を受賞しました。彼の作品は世界中で広く読まれています。
31,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼は日本の小説家であり、作家です。騎士団長殺しは彼の最も有名かつ影響力のある作品の1つとして広く認知されています。彼はまた、多くの優れた翻訳や英訳版も出版しています。『ノルウェイの森』は国際的に非常に評価の高い作品です。
32,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。詳しくは、彼の作品を読んでみてください。
33,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
34,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
35,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
36,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
37,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
38,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
39,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
40,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏。彼は日本の小説家です。また、アメリカ出身のアメリカの作家であり、アメリカ人の父と日本人の母を持ち、東京で生まれました。彼の作品は世界中で広く読まれており、ノーベル文学賞を受賞しました。彼の作品は、現代社会における様々な課題や問題を提起しています。『騎士団長殺し』では、高度に発展した国が世界の脅威となる存在に対抗するために、陰謀や策略を用いた社会の歪みを描き、『1Q84』では、人間の欲望や社会の仕組みに焦点を当て、人間社会の本質的な矛盾を探究しました。
41,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森の両方とも、日本の小説家によるものであり、村上春樹がそれらの作品を執筆しました。 騎士団長殺しとは、スペインの田舎町を舞台に、若い女性が惨殺された殺人事件を謎解きするミステリー小説です。 ノルウェイの森は、イギリス出身の作家によって書かれ、第二次世界大戦前後の日本とイギリスの植民地主義や社会の歪みについて描かれた心理サスペンス小説です。
42,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。彼の作品は世界中に広く愛されています。彼の本は、19世紀後半から20世紀半ばまでの日本や海外の社会背景を鮮明に描いており、多くの文化的な影響が見られます。また、作品の重要なテーマやキャラクターは、日本の文学においても重要な存在として描かれています。
43,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
44,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し (新潮文庫) 騎士団長殺し (ノルウェイの森) 騎士団長殺し (新潮文庫) 騎士団長殺し (上)(ノルウェイの森) 騎士団長殺し (下)(ノルウェイの森) 騎士団長殺し (上)(ノルウェイの森) 騎士団長殺し (下)(ノルウェイの森) 騎士団長殺し (上) (ノルウェイの森) 騎士団長殺し (上) (ノルウェイの森) 騎士団長殺し (下) (ノルウェイの森)
45,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏です。
46,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
47,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。彼は日本の小説家、作家、そしてエッセイストとして知られています。彼の作品は世界中で非常に人気があり、多数の賞を受賞しています。『騎士団長殺し』は、日本や海外で100万部以上を売り上げたベストセラー作品です。
48,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺しとは、スペインの内戦を生き延びた元ナチス兵士が、ナチスへの強い憎しみと復讐心を持ち続けながら、戦争の真実に迫ろうとする姿を描いた小説です。この小説は、日本の作家・瀬名秀明によって翻訳されました。ノルウェイの森とは、第二次世界大戦後のデンマークを舞台にした恋愛小説です。この小説では、結核に苦しみながらもノルディック地方での療養生活を余儀なくされた若い美青年の主人公が、友人の死や精神的な危機を経験しながら、徐々に精神的成長を遂げます。
49,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼の作品は世界中で非常に高い評価を受けています。彼の作品は、日本、中国、韓国などアジアや欧州でも広く出版されています。彼の作品は、世界の文学に影響を与え続けています。
50,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏。
51,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏
52,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏。彼は日本の小説家であり、世界的なベストセラー作家です。『騎士団長殺し』は彼の代表作であり、日本だけでなく広く愛されています。また、『ノルウェイの森』も高い評価を受け、世界的にも大ヒットしました。
53,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。彼は日本の小説家、英米文学研究者、ジャズ評論家であり、ノーベル文学賞やグラミー賞などを受賞しています。
54,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
55,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹です。彼は日本の作家であり、多数のベストセラー小説を著しています。『騎士団長殺し』は世界的なベストセラーとなり、『ノルウェイの森』も世界的な評価を受けています。
56,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さん。彼はアメリカの作家ですが、日本の読者にも人気を博しています。彼の作品の多くは、日本や中国、イギリスなどの文化に影響を受けています。『騎士団長殺し』は、ナチスによって国を追われた若い騎士団長が主人公であり、その過程で彼の周りの人々との関係が描かれています。『ノルウェイの森』は、閉塞された空気に覆われた東北の田舎町に住む、若いピアニストの主人公が、友人や恋人との愛情や喪失などを経験します。
57,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し-騎士団長を殺したとされる謎の人物。ノルウェイの森-謎の多いノーベル文学賞受賞作品。ノルウェイの森には多数の重要なキャラクターが登場するが、これらは主に架空の存在であり、作者が実際に経験したことによっても描かれたものではない。騎士団長殺しは、日本の作家によって書かれ、主人公が謎めいた連続殺人犯に狙われることになっている。一方、ノルウェイの森はデンマークの首都コペンハーゲンで生まれ、アメリカ人作家によって書かれた。作者自身も日本とデンマークの両方にルーツを持ち、両方とも村上春樹の作品に深い影響やインスピレーションを与えている。
58,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
59,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹(むらかみはるき)。
60,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal-K)といいます。
61,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。
62,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ペナルティゴール(PSG)とは、相手チームのペナルティエリア内でシュートされたゴールのことです。ペナルティゴールは、得点を阻止するために得点者がゴールキーパーにボールを戻すためのゴールの一種です。ペナルティゴールは、ゴールにより近いゴールキーパーからの正確で強い反応が必要とされる高度な技術であり、サッカーの重要な要素の一つです。
63,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,アシストプレーといいます。
64,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,タッチダウンパス(TDパス)とは、ゴールポストに直接向かってボールを蹴ることです。タッチダウンパスは、バスケットボールやテニスなどのプレーで重要な要素であり、得点を多く獲得するのに役立ちます。
65,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal-kick)と呼びます。
66,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,インターセプトといいます。
67,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。
68,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal kick)と呼びます。
69,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットアップと言います。
70,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,インステップキック(inward kick)と呼びます。
71,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,スクイーズ・プレー(Square Spray)と言います。
72,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,スクイーズ・シュートと言います。
73,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,スクイーズ・シュート(Squawks Stomp)と言います。
74,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴール前での攻撃的なシュート)またはショートパス(中盤での攻撃的なロングパス)。
75,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。
76,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフといいます。
77,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックまたはセカンドショットといいます。
78,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,フォワード・ウィズ・ゴール(FTG)といいます。
79,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックとは、ペナルティエリア内でボールを蹴ることです。
80,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(蹴る)。
81,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,キッキングタッチダウン(Kickening Touchdown)といいます。
82,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,タッチダウンパス(Tee-in-Throw)。
83,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー(得点)といいます。
84,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ファール・プレイ(ペナルティ・シュート)です。
85,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ダイレクト)、リターンパス、そしてスローインです。
86,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,チャージ・アンド・ラン(challenging)といいます。
87,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー。
88,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,キッキングゲーム(蹴鞠)と呼びます。
89,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)といいます。
90,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン」と言います。
91,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
92,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
93,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
94,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
95,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼ばれています。
96,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
97,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンといいます。
98,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンです。
99,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
100,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
101,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン宇宙論
102,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
103,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと言います。
104,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
105,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
106,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
107,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
108,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
109,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン」といいます。
110,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
111,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン」と言います。
112,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン宇宙論
113,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン宇宙論
114,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼びます。
115,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼びます。
116,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン理論。
117,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
118,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン・ビッグクランチ
119,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
120,QA20CAPR-0011,アメンボが水の上をすべることができるのはこの力を利用しているからである、液体がその表面積をできるだけ小さく保とうとする力を何というでしょう?,粘性抵抗力(ゾルゲル抵抗)
121,QA20CAPR-0011,アメンボが水の上をすべることができるのはこの力を利用しているからである、液体がその表面積をできるだけ小さく保とうとする力を何というでしょう?,粘性流抵抗 流体力学において、粘性とは、その形状を維持するための力であり、流れに抵抗が生じます。 アメンボは、水の上を滑走するためにこの力を上手く利用しています。 粘性の力を利用して、泳ぐときよりも水をより効率的に推進します。
