serial_number,qid,query,sample
22,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
23,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
24,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
25,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
26,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
27,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,ウミガメ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,貝殻のない巻貝。正解は、ハダカカメガイです。
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、ヴェネツィアに定住しました。 彼は、アジアやヨーロッパを旅し、多くの文化的な影響を取り入れました。 彼の作品は、中国や日本などの東アジアの国々に影響を与えました。 マルコ・ポーロは、東洋の知識と観察の広範なコレクションを作り上げました。 この作品は、東洋の国の文化や社会の発展に関する重要な情報源としての役割を果たしています。
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼はヴェネツィア出身のイタリア人外交官であり、1453年から1547年まで中国に滞在しました。彼は、中国の文化や社会の発展に関する多くの重要な情報をヨーロッパに持ち帰りました。彼の作品は、中国と日本との貿易関係の発展に重要な役割を果たしました。マルコ・ポーロは、東アジアの地理や歴史について広く研究されています。マルコ・ポーロは、東アジアの文化や社会の発展に関する重要な情報をヨーロッパに持ち帰ったことで、高く評価されています。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、ヴェネツィア出身のイタリア人外交官であり、東方見聞録の著者です。彼は、アジアやヨーロッパの大部分を旅し、多くの国々を訪れました。彼の旅行記は、当時の世界情勢や文化を広く紹介しています。マルコ・ポーロは、中国や日本などの東アジアの国々にも訪れ、その国の文化や歴史について多くの情報を収集しました。
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア ジャンル:歴史小説 マルコ・ポーロは、1453年から1503年までヴェネツィアに滞在し、東方見聞録を書きました。この作品は、イタリアやヨーロッパの歴史に関する多数の重要な事実を伝えています。マルコ・ポーロは、中国や日本などのアジアの国々にも訪れ、多くの国々について書きました。この作品は、世界的な旅行記として広く認知されています。
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 著者:ルスティケロ マルコ・ポーロは、ヴェネツィアに滞在し、イタリアや地中海の様々な地域を旅しました。彼は、東方見聞録を書き、その中で多くの重要な情報をヨーロッパに伝えました。この本は、マルコ・ポーロによって書かれたものです。
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、ヴェネツィア出身のイタリア人外交官であり、東方見聞録の著者です。彼は、中国や日本などの国々を旅し、その旅行記を書きました。この本は、ヨーロッパに広く読まれ、東洋の知識の重要な源となりました。
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの外交官兼探検家です。彼は、アジアやヨーロッパの大部分を旅行し、多くの国々を訪れました。彼の著作は、中国や日本などの東アジアの国々に焦点を当てています。東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、世界地図や地理、文化や社会の発展について書かれています。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:ヴェネツィア 著者:マルコ・ポーロ マルコ・ポーロは、ヴェネツィア出身のイタリアの外交官であり、1547年から1553年まで中国に滞在しました。彼は、東方見聞録という本を書き、その中で、アジアや日本などの国々について多くの情報を伝えています。この本は、東洋の国々に関する重要な情報源として広く認知されています。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア ジャンル:歴史小説 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。彼は、東方見聞録を書き、その中で世界の大部分を広く旅しました。この本は、ヨーロッパやアジアの国々に旅行し、その国々の歴史や文化について多くの情報を伝えています。マルコ・ポーロは、イタリアで生まれ、ヴェネツィアで亡くなりました。
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、ヴェネツィア出身のイタリア人外交官であり、東方見聞録の著者です。彼は、中国や日本などの国々を旅し、多くの文化的な影響を観察しました。この本は、ヨーロッパに持ち帰られ、広く読まれました。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:ヴェネツィア 出版年:1347年 マルコ・ポーロは、ヴェネツィアに滞在し、東方見聞録を書きました。彼は、中国や日本などの国々を旅し、多くの文化的な影響を観察しました。マルコ・ポーロは、東洋の知識とヨーロッパとのつながりについて書きました。この作品は、世界で最も有名な旅行記の1つとして広く認知されています。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:マルコ・ポーロ社 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。彼は、ヴェネツィア出身のイタリア人として生まれ、生涯の大半をヴェネツィアで過ごしました。彼は、東洋や西ヨーロッパを旅し、多くの著作を残しました。彼の作品は、広く愛され、今日でも読まれています。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:マルコ・ポーロ社 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。彼は、東方見聞録を書き、ヴェネツィアに持ち込み、出版しました。この本は、ヨーロッパやアジアの国々を旅した旅行者の体験を語っています。マルコ・ポーロは、イタリア出身の有名な探検家であり、貿易商でもありました。彼の東方見聞録は、世界的なベストセラーとなり、多くの国で翻訳されています。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。彼はヴェネツィアに滞在し、イタリアや西地中海の様々な地域を旅しました。彼の旅行記は、ヨーロッパやアジアの国々の文化や社会の発展について多くの重要な情報を提供しました。マルコ・ポーロは、中国や日本にも訪れ、その国々の文化や社会の発展についても多くの重要な情報を与えています。マルコ・ポーロは、東アジアや西地中海の国々だけでなく、インドや東南アジアの国々も訪れています。マルコ・ポーロは、中国や日本以外にも、インドや東南アジアの国々でも多くの重要な情報を与えています。マルコ・ポーロ
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 出版日:1543年4月26日 出版社:ヴェネツィア 著者:マルコ・ポーロ 出版者:ヴェネツィア 著者:マルコ・ポーロ 出版日:1543年4月26日 出版社:ヴェネツィア 著者:マルコ・ポーロ 出版者:ヴェネツィア 著者:マルコ・ポーロ 出版日:1543年4月26日 出版社:ヴェネツィア 著者:マルコ・ポーロ 出版者:ヴェネツィア 著者:マルコ・ポーロ 出版日:15
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア ジャンル:歴史小説 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。彼は、東方見聞録を書き、その中で世界の大部分を広く旅しました。この本は、ヨーロッパやアジアの国々に旅行し、その国々の歴史や文化について多くの情報を伝えています。マルコ・ポーロは、イタリアで生まれ、ヴェネツィアで亡くなりました。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この作品は、東洋と西洋の両方に強い印象を与え、広く読まれています。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 マルコ・ポーロは、日本への旅を通じ、日本の文化や社会の発展に強い印象を受けました。 マルコ・ポーロは、日本に関する
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 出版日:1552年4月26日 印刷所:ヴェネツィア 1553年8月25日に印刷された。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの商人や職人から多くの情報を得て、東方見聞録を書きました。 この作品は、ヴェネツィアの商人や職人によって広く読まれ、ヨーロッパ中に広まりました。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロから、ヴェネツィアの美しい景観や文化、そしてマルコ・ポーロ自身の体験について聞きました。マルコ・ポーロは、ヴェネツィアの美しさや文化、そしてマルコ・ポーロ自身の体験について、東方見聞録に書き記しました。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 著者:ルスティケロ マルコ・ポーロは、ヴェネツィアに滞在し、イタリアや地中海に関する多くの著作を著しました。彼は、東方見聞録を書き、その中でマルコ・ポーロ自身の体験や観察に基づいて、アジアやヨーロッパの大部分を含む広大な地域を旅しました。この旅行記は、当時の世界的な知識の重要な部分を占めていました。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの外交官兼探検家です。彼は、アジアやヨーロッパを旅し、多くの旅行記や著作を残しました。東方見聞録とは、彼が旅した地域についての記録であり、東洋と西洋の両方に焦点を当てています。マルコ・ポーロは、中国や日本を訪れた際に、日本のことを「黄金の国」と呼び、中国の皇帝から送られた金の装飾品を自慢しています。マルコ・ポーロは、日本への航海中に、日本のことを「東の果ての国」と呼んでいます。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、マルコ・ポーロから聞いた話をまとめました。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易や文化について多くの情報を得ていました。 マルコ・ポーロは、ヴェネツィアの貿易や文化に関する情報を、ヴェネツィアの商人や職人から聞き取り、まとめた東方見聞録を執筆しました。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、世界的な名声を得ました。 ルスティケロは、イタリア出身の作家であり、歴史小説やノンフィクションを執筆しています。 イタリアの歴史小説には、『東方見聞録』が含まれます。
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:マルコ・ポーロ社 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。東方見聞録とは、マルコ・ポーロによって書かれた旅行記です。彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。この本は、東洋と西洋の両方に焦点を当てています。マルコ・ポーロは、中国や日本を訪れた際に、これらの国の文化や歴史について多くのことを学びました。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア ジャンル:歴史小説 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。彼は、東方見聞録を書き、その中で世界の大部分を広く旅しました。この作品は、マルコ・ポーロによって書かれたものです。マルコ・ポーロは、イタリア出身の有名な探検家であり、東洋や西地中海の多くの地域を旅しました。彼の作品は、ヨーロッパやアジアの多くの国々に影響を与え、今日でも高く評価されています。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 著者:ルスティケロ マルコ・ポーロは、ヴェネツィアに滞在し、東方見聞録を書きました。彼は、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。マルコ・ポーロは、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。彼は、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。マルコ・ポーロは、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアと中国の間を往復した貿易商人として描かれています。彼は、中国の貿易商や職人、そして彼らの技術について多くの情報を持っていました。マルコ・ポーロは、ヴェネツィアに滞在中に、中国との貿易取引の仲介役を務めていました。マルコ・ポーロは、ヴェネツィアの貿易業者や職人、そして彼らの技術についても多くの情報を持参していました。マルコ・ポーロは、ヴェネツィアと中国の間に往復
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリア人貿易商兼探検家であり、15世紀後半に中国や日本を訪れたことで広く知られています。彼は、東方見聞録の中で、日本や中国の文化や社会について多くの記述を残しました。この本は、ヨーロッパと東アジアの間を往復した旅行者によって書かれたものです。マルコ・ポーロは、中国や日本の文化や社会に関する多数の著作を残しており、彼の東方見聞録もその一つです。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、ヴェネツィアに滞在し、東方見聞録を書きました。彼は、中国や日本などの国々を旅し、その国の文化や歴史について書きました。この本は、ヨーロッパで広く読まれ、東洋の国々への興味をかき立てました。
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。サッカーでは、コーナーキックやフリーキックのようにボールを止めるプレーのことをゴールキックと呼びます。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。サッカーでは、コーナーキックやフリーキックのようにボールを止めるプレーは、ゴールキックと呼ばれます。
92,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(Goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーで、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
93,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようにボールを止めるプレーのことをゴールキックと呼びます。
94,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックオフと呼ばれます。
95,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーで、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
96,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックオフと呼ばれます。
97,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーで、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
98,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal Kick)。 サッカーでは、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーをゴールキックと呼びます。
99,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーをゴールキックオフと呼びます。
100,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーはゴールキックと呼ばれます。
101,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーで、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
102,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーでは、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
