serial_number,qid,query,sample
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 ルスティケロは、イタリア出身の作家であり、イタリアやフランス、イギリスなどの国々を旅することが多かったです。 マルコ・ポーロは、イタリア
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 この作品は、東洋と西洋の両方の文化を広く紹介しています。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れたとされています。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。ルスティケロは、イタリアの作家であり、外交官でもありました。彼は、ヴェネツィアやフィレンツェなどのイタリアの都市や、スペインやフランスなどのヨーロッパの都市を訪れ、多くの旅行記を書きました。『東方見聞録』は、マルコ・ポーロによって書かれた旅行記です。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアに帰国後、自分の旅行記を出版しました。 彼の作品は、世界的なベストセラーとなり、今日でも広く読まれています。
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 この作品は、東洋の文化や歴史に関する重要な情報源として広く認知されています。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、世界的な名声を得ました。 マルコ・ポーロは、中国や日本にも訪れています。 彼の作品は、西洋と東洋の両方に影響を与えました。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 この作品は、東洋と西洋の両方の文化を広く紹介しています。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。ルスティケロは、イタリアの作家であり、外交官でもありました。彼は、ヴェネツィアやフィレンツェなどのイタリアの都市に滞在し、多くの著作を著しました。 『東方見聞録』は、マルコ・ポーロによって書かれた旅行記です。この本は、アジアやヨーロッパの大部分を旅した旅行者によって書かれました。この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を含んでいます。
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 彼の旅の目的は、貿易や植民地化を通じて、西ヨーロッパの国々とのつながりを確立することで
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間を往復し、多くの国々を訪れたことで知られています。
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 彼の作品は、東洋と西洋の両方の文化を広く紹介しています。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』は、ヴェネツィア出身の貿易商であるマルコ・ポーロによって書かれました。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 彼の旅行記は、当時の世界情勢や文化を広く紹介しています。 マルコ・ポーロは、中国や日本を訪れた際に、日本のことを「黄金の国」と呼び、中国の富と美しさに強い印象を受けました。 マルコ・ポーロは、日本への旅について書き、その美しさや豊かな文化を描写
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal kick)。サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
92,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
93,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーで、ボールをゴールに蹴り込むために、ゴールキーパーがボールを止める行為を「ゴールキック」と呼びます。
94,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal Kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
95,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal Kick)。サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
96,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
97,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ サッカーでは、ボールをゴールに入れようとする攻撃側の選手が、守備側の選手によって妨げられたり、阻止されたりすることを「オフサイド」と呼びます。オフサイドは、サッカーの重要な戦術の一つです。
98,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
99,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
100,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
101,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(Goal kickoff)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。 サッカーで、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキックオフ」と呼びます。
102,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、相手チームのゴールにボールを蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、コーナーキックやフリーキックのようなボールを止めた状態から始めるプレーは、ゴールキックと呼ばれます。
103,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
104,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ オフサイドとは、相手競技者によって妨げられた状態での守備側の反則です。サッカーでは、ボールをゴールラインの外に押し出したり、ゴールポストに当てたりすることで、相手競技者に得点を与えないようにするために使用されます。オフサイドは、サッカーの試合において重要なルールの一つです。
