serial_number,qid,query,sample
12,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『マルコ・ポーロの東方遠征』。
13,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ヴェネツィアへの旅』です。ルスティケロは、マルコ・ポーロから聞き取ったヴェネツィアに関する情報をまとめました。彼の著作には、ヴェネツィアの風景や文化、生活の様子などが描かれています。
14,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『マルコ・ポーロ』。 イタリア・ルネサンス期の優れた著作で、多くの西洋諸国に影響を与えました。 彼は、中国やヨーロッパでのさまざまな旅行経験を基に、重要な文化的な貢献をした人物として広く認知されています。 『マルコ・ポーロ』は、イタリアの作家ジョヴァンニ・バッティケロによって17世紀に書かれました。 この本により、マルコ・ポーロがアジアや中国の知識人と強いつながりを持っていたことが初めて証明され、彼の著作物は広く受け入れられました。
15,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,マルコ・ポーロ『東方見聞録』。ルスティケロはこの作品に触発され、イタリア北東部を旅して多くの本を書きました。彼はまた、多くの旅をした後、地中海世界を旅した最初のイタリア人となりました。
16,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは16世紀後半にオスマン帝国によってヴェネツィアを侵略され、追放された人物です。 『東方見聞録』とは、ヴェネツィア出身の商人であるマルコ・ポーロが書いた旅行記の一種です。 ルスティケロは、マルコ・ポーロの旅行記をもとにして、『東方見聞録』を執筆しました。
17,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『マルコ・ポーロの大航海』です。マルコ・ポーロの死後100年後、彼の著作を出版するために彼の故郷イタリアに旅行したイタリア系アメリカ人のアメリカ人による著作です。この本は、ヨーロッパの植民地主義やアメリカへのスペインの侵略について、広く注目を集めました。ルスティケロの作品は、アメリカの移民史や日本との貿易にも重要な役割を果たしています。
18,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,ヴェネツィアの富と繁栄に関する書状 16世紀。イタリア語で書かれています。この作品は、ヴェネツィアへのマルコ・ポーロによる旅を要約したものです。これらの手紙は、16世紀初頭にヴェネツィアを訪れたマルコ・ポーロによって書かれたものです。この作品は、ヴェネツィアの主要な経済の中心地としての重要性を説明し、芸術や文化の中心としてのヴェネツィアの地位を示しています。
19,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ヴェネツィア捕鯨』です。この作品は、マルコ・ポーロによって書かれたマルコ・ポーロの旅の記録を基にしています。この作品には、マルコ・ポーロによる様々な旅の様子や、彼らの友人や家族からの手紙も含まれています。
20,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『アジアの賢人』です。ルスティケロはイタリアの作家であり、ヨーロッパに伝えられた東洋やインドに関する文化的な伝統を広く紹介しました。彼はこの著作で、マルコ・ポーロの旅行記の記述から得られたアジアのさまざまな地域に関する情報を紹介しています。
21,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録
22,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『マルコ・ポーロ』。 彼は、イタリア出身の探検家、コロンブスと交渉した人物として広く認知されています。歴史書や研究において、マルコ・ポーロは彼の著作によって非常に注目されており、世界的な名声を得ています。『マルコ・ポーロ』とは、イタリアの植民地拡大に関する内容や、北アフリカやスペインに遠征した様子を描いた世界的な作品です。一般的に、マルコ・ポーロの創作物は、彼が自分の故郷であるヴェネツィアの裕福な家庭に生まれ育ち、貿易や旅行に従事していたことを示唆しています。
23,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』です。
24,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,ボルジア家の野望 ボルジア家とは、イタリア全土に広大な支配的地位を確立した名門家族のことです。多くの人々は、この家系をイタリアの富と安定の象徴として見ています。しかし、著者であるルスティケロによれば、彼らの行為や行動は道徳的に腐敗し、不公平な社会を維持するために重要な役割を果たしていました。これは今日でも、イタリア人の文化的アイデンティティの核心にある問題です。本著は、イタリアを支配したエリート主義的な家族に対する痛烈な批判を提起します。
25,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,マルコ・ポーロの大航海(イタリア語)。主人公はヴェネツィア人です。マルコ・ポーロは中国との貿易交渉に失敗し、インドに旅をします。彼はインドのさまざまな地域を訪れ、現地の異教徒と戦い、現地の文化や宗教を調べます。最終的にはヨーロッパに戻り、ヴェネツィア共和国に立ち寄り、そこからスペインを経て日本まで帰ります。この本は、マルコ・ポーロの生涯とその航海を描写した作品で、彼の生涯の重要なポイントや興味深い事実を扱っています。
26,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録- マルコ・ポーロによって書かれ、東洋や西洋世界に広く知られた旅行記です。この本は、イタリア生まれの貿易商人の家系に属する作家であるルスティケロによって書かれました。ルスティケロは、長年にわたり東洋の専門家として教育を受け、また数多くの重要なイタリアの著作物の翻訳も手掛けています。作品の多くは、地中海沿岸の港町や植民地に取材されています。マルコ・ポーロの東方見聞録とは、中国や日本の土地を初めて目にした旅行記を意味します。
27,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『黄金の国』です。
28,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『黄金の島』です。この本は、マルコ・ポーロとその友人たちが世界一周をした方法や、その後の多くの冒険について説明しています。マルコ・ポーロは中国に到着して数日後、海賊に襲撃され、奴隷となりました。その後、奴隷たちと協力して日本への航海に成功します。彼は1613年に帰国しましたが、日本と中国の関係悪化により、再び迫害を受けます。最終的に、植民地化以前の東南アジア諸国との貿易を続けるために、イギリスおよびアメリカによって追放されました。
29,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『ヴェネツィアの大地震』です。
30,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏です。
31,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼は多数の人気作品を世に送り出しており、彼の作品は世界中で高く評価されています。騎士団長殺しは彼の3番目の作品で、彼の最高傑作とされています。ノルウェイの森も彼の作品で、世界的なベストセラーとなりました。
32,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し: フランツ・カフカによる未完の小説。 騎士団長殺し: 本の世界での架空の存在、騎士団長殺しを含む。 騎士団長殺し: フランツ・カフカによって書かれ、未完のまま残された小説。 ノルウェイの森: アーネスト・ヘミングウェイによる小説。 ノルウェイの森: 本の世界の物語における架空の存在としてノルウェイの森がある。 騎士団長殺し: ノルウェイの森において、主人公が騎士団長である。 ノルウェイの森: ノルディックフォレストと呼ばれる土地がある。 騎士団長殺し: 北欧の国の都市。 ノルディックフォレスト
33,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼は、国際的に最も影響力のある作家の一人であり、多くのベストセラー小説を出版しています。『騎士団長殺し』は、世界的に広く読まれ、世界的な大ベストセラーとなった小説です。一方、『ノルウェイの森』は、世界的なベストセラー作家によって書かれました。
34,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹:小説家。騎士団長殺し:日本の作家。ノルウェイの森:アイルランドの作家。ノルウェイの森:イギリスの作家。騎士団長殺し:ドイツの作家。ノルウェイの森:ロシアの作家。ノルウェイの森:フィンランドの作家。ノルウェイの森:スウェーデンの作家。ノルウェイの森:ノルウェーの作家。ノルウェイの森:アメリカの作家。騎士団長殺し:アメリカの作家。ノルウェイの森:1-800-000-000。ノルウェイの森:アメリカの作家。ノルウェイの森:スペインの作家。ノルウェイの森:イタリアの作家。ノルウェイの森:オランダの作家。ノルウェイの森:イギリスの作家。 ノルウェイの森
35,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼は1949年から作品を発表し、多くの人々に愛されています。『騎士団長殺し』は彼の最高傑作とされ、ベストセラーとなりました。また、ノーベル文学賞を受賞しました。
36,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。彼は日本の小説家です。また、アメリカに拠点を置いており、日本とアメリカを中心に活躍しています。
37,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
38,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。彼はドイツ人と日本人のハーフで、世界的な作家です。『騎士団長殺し』はスペイン内戦を舞台にした作品で、スペイン内戦はナチス・ドイツの台頭によって引き起こされました。『ノルウェイの森』も同じく第二次世界大戦が舞台で、ドイツとの激しい戦いの末に日本が連合国に降伏しました。村上春樹の作品は彼の著作が広く読まれており、世界的に評価されています。
39,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏。氏は、世界的なベストセラー作家として広く認知されています。『騎士団長殺し』と『ノルウェイの森』はともにベストセラーとなり、映画化や多数の賞を受賞しています。
40,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し: フランツ・カフカ作。 ノルウェイの森: 谷崎潤一郎作。 騎士団長殺し: フランツ・カフカが小説を執筆しました。ノルウェイの森は谷崎潤一郎によるものです。したがって、答えはフランツ・カフカです。
41,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 上下巻 新潮社 ノルウェイの森 上巻 講談社 2012.09.25 ISBN 978-4063360483 騎士団長殺し 上下巻 中央公論新社 2012.09.30 ISBN 978-4122046106 ノルウェイの森 上巻 講談社 2011.12.25 ISBN 978-406336053-2 騎士団長殺し 上下巻 新潮社 2012.03.31 ISBN 978-4122046117 ノルウェイの森 上巻 講談社 2011.09.24 ISBN 978-406336054-3 ノルウェイの森 下巻 講談社 2011.09.26 ISBN 978-406336055-6 騎士団長
42,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。 『騎士団長殺し』は、スペインの地方雑誌に1923年に掲載された短編小説で、その後、国際的に注目を集めました。この小説は、スペイン内戦中にナチス・ドイツによって占領され、残酷な抑圧が行われた村の生活を描いています。『ノルウェイの森』は、1975年に発表された日本の長編小説です。この作品は、第二次世界大戦後20年間の結核との闘いや、人間のアイデンティティの喪失をテーマとしています。
43,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
44,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
45,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上 春樹氏。彼の作品は、世界的な文学的評価を受け、多数の賞を受賞しています。彼の作品は、20世紀の日本文学における最高傑作として広く認知されています。『騎士団長殺し』、『ノルウェイの森』などの多くのベストセラー作品があり、国際的にも注目されています。
46,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,J.R.R.トールキン。彼はイギリス出身のイギリスの作家。『指輪物語』や『ロード・オブ・ザ・リング』などの作品で知られる。『騎士団長殺し』は1954年に出版され、日本語に翻訳された。彼の作品は全世界で1000万部以上を売り上げている。
47,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
48,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
49,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,森博嗣(もりひろつぐ)。
50,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹。小説家であり、多数のベストセラーを著わしてきた。また、作家や文化論者としても著名な存在である。
51,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し 2部作 2部作 騎士団長殺し 3部作 3部作 騎士団長殺し 4部作 4部作 騎士団長殺し 5部作 5部作 騎士団長殺し 6部作 騎士団長殺し 7部作 騎士団長殺し 8部作 騎士団長殺し 9部作 騎士団長殺し 10部作 騎士団長殺し 11部作 12部作 騎士団長殺し 13部作 騎士団長殺し 14部作 騎士団長殺し 15部作 騎士団長殺し 16
52,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,J.K.ローリング 騎士団長殺し 村上春樹ノルウェイの森 谷内六郎騎士団長殺し 騎士団長殺しの作者 J.K.ローリングとは、イギリスの作家、児童書出版社勤務者です。彼女は1974年にデビューし、数々の賞を受賞しました。『ノルウェイの森』は、若い日本人男子学生が主人公で、結核菌に感染して喀血し、親友とともに療養所に送り込まれます。彼はそこで親友のワタナベに恋をして、結核を再発します。療養所で出会ったコバヤシという女性と結婚し、結核は徐々に進行し、やがて破滅に至ります。谷内
53,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹(むらかみ・はるき)。日本の小説家、純文学作家です。代表作には、『1Q84』、『ノルウェイの森』、『世界の終りとハードボイルド・ワンダーランド』があります。
54,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
55,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
56,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,フランツ・カフカ 作家/ 小説家 / フランツ・カフカは、ドイツの作家兼ドイツ語による文学的伝統における重要な存在です。 彼の主な作品は、『変身』『審判』『流刑地の森』などがあります。
57,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹氏です。
58,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。彼は日本の小説家、作家、思想家であり、多数のベストセラーや高い評価を受けた作品を著しています。彼の作品には、世界の解釈や世界のイメージ、社会構造に関する考えが反映されています。
59,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹さんです。
60,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ
61,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックとは、守備側の選手がキックしたボールがゴールラインを越える前に攻撃側にパスすることです。また、相手チームのゴールキーパーからのシュートを防ぐためにも使用されます。
62,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,クロックタイトリングと言います。
63,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットアップ サッカーで、ボールをゴールエリアに蹴り込んでゴールすることです。
64,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal Kick)といいます。
65,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,バイシクルタッチシュートゲームと言います。
66,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,タッチダウンパス(Tタッチ)。
67,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,タッチダウンパス(touchdown and fly)といいます。
68,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。
69,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ダイレクトタッチオフ!
70,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,スクラムハーフロールアップといいます。
71,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,バイシクルシュート。
72,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー(得点)
73,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,クロスオーバードリブルといいます。
74,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックと言います。
75,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,インテンショナルタックル(攻撃側の反則)と言います。
76,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックまたはフリーキックと呼ばれます。
77,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ヒールパスアウトとは、パスをボールを渡して、ゴールラインに平行な方向に進み続けることです。
78,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットアッププレーと呼びます。
79,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ブレークアウトゴール(Breakout Goal)と言います。
80,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,キッキングゲームが始まります。
81,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,チャージボール(charge-ball)と呼びます。
82,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(スローイン)。
83,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,キッカー(シュート)プレーと呼びます。
84,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,トリックプレー
85,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,カウンターシュート(cranium bolt)とは、相手チームのゴールにボールを入れ、ゴールの周囲にあるペナルティエリアにボールを蹴り込むことによって得点を取るプレーです。カウンターシュートは、相手ゴールに近いほど得点が高くなります。
86,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,クリアリングプレー(clearing)といいます。
87,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,キッキングタックル(キャノン)といいます。
88,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックとは、ゴールキーパーからの後方のパスを受けて、直接ゴールを狙うためにボールを蹴るプレーです。通常、ワンタッチでボールをゴールに蹴り込みます。また、ゴールキーパーからのバックパスを受け取ってボールをゴールに蹴ることもできます。ゴールキックは、サッカーの重要な技術の一つであり、得点につながることがあります。
89,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,クリアリングショット(clearing-shot)と呼ばれます。
90,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
91,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
92,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
93,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
94,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンとは、宇宙が始まってから138億年たった後に発生した、非常に強力な大爆発の名称です。その時期は、観測された銀河や天体の運動のパターンから、推定されています。
95,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン」と言います。
96,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン(Big Bang)」とは、宇宙が拡大し始めた直後、約138億年前の銀河系の中心から急速に遠ざかる巨大な銀河中心核の運動によって引き起こされました。この運動は大規模に起こり、その後、さまざまな観測結果により、その運動が極めて強力な重力レンズ効果を引き起こしたことが確立されています。
97,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン理論と呼ばれています。
98,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼びます。
99,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼びます。
100,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン理論。
101,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン理論。
102,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン(Big Bang)」と言うことができます。
103,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
104,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン」と言います。
105,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
106,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
107,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,インフレーション・ビッグバン
108,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼ばれています。
109,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
110,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン の誕生(ビッグバン)。
111,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
112,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン。
113,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバンと呼びます。
114,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン宇宙論(Big Bang Origins) 宇宙が138億年前に始まったとされる大爆発。多くの研究によりその証拠が提示されている。現代科学では、宇宙は137億年から138億年前の間に、多数の銀河や銀河団を含む大規模かつ活発な運動と合体のプロセスによって形成されたと考えられている。
115,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
116,QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン
