serial_number,qid,query,sample
22,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタレイフィッシュ
23,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタレイ
24,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
25,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
26,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
27,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタレイフィッシュ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年8月26日にヴェネツィアに到着し、ヴェネツィアの貿易商や貴族たちと会って、東方への旅について話しました。その後、彼はヴェネツィアに戻り、ヴェネツィアの貿易商や貴族たちに東方への旅について話しました。この旅行は、マルコ・ポーロによって記録され、後に東方見聞録として知られるようになりました。マルコ・ポーロは、ヴェネツィアの貿易商や貴族たちとの東方への旅について話し、ヴェネツィアの貿易商や貴族たちは、マルコ・ポーロによって記録された東方見聞録を読んで、東方への旅
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易商や商人から情報を得て、東方見聞録を書きました。この本は、ヨーロッパとアジアの間を航海したマルコ・ポーロによって書かれました。マルコ・ポーロは、中国や日本にも訪れ、多くの文化的な影響を残しています。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロから、ヴェネツィアの繁栄や文化について聞きました。マルコ・ポーロは、ヴェネツィアの繁栄と文化を広く世界に紹介しました。マルコ・ポーロは、ヴェネツィアの繁栄や文化を広く世界に紹介し、東方見聞録を執筆しました。
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日にヴェネツィアに到着し、4月8日にヴェネツィアを発って帰国しました。彼は、東方見聞録を著して、ヨーロッパやアジアの国々を旅し、その国々の文化や歴史について書きました。この本は、東洋と西洋の両方の視点から書かれています。マルコ・ポーロは、中国や日本を訪れた際に、多くの日本の文物に触れ、それらを自分の著作に取り入れました。マルコ・ポーロは、日本への旅行中に、日本の文化や社会の発展に関する重要な情報を収集しました。マルコ・ポー
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くのヨーロッパの都市を訪れました。 彼は、中国や日本などのアジアの国々にも訪れています。 この作品は、マルコ・ポーロが旅した地域についての記録です。 マルコ・ポーロは、ヴェネツィアとイタリア半島を往復しながら、多くのヨーロッパの都市を訪れたとされています。 この作品は、マルコ・ポーロが旅した地域についての記録です。
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日にヴェネツィアに到着しました。彼は、ヴェネツィアの貿易商や商人によって広く読まれた旅行記を書きました。この本は、マルコ・ポーロが中国や日本を訪れた際に見聞きした様々な出来事をまとめています。マルコ・ポーロは、日本や中国の文化や社会について多くの重要な情報を伝えています。マルコ・ポーロは、東アジアや日本の文化や社会の発展に大きな影響を与えました。マルコ・ポーロは、東アジアや日本の文化や社会の発展に重要な役割を果たし、その後の東アジアや日本の文化や社会の発展にも大きな
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 著者:ルスティケロ マルコ・ポーロは、ヴェネツィアに滞在し、東方見聞録を書きました。彼は、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。マルコ・ポーロは、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。彼は、ヴェネツィアの商人や職人、そしてイタリア全土を旅し、多くの国々を訪れました。マルコ・ポーロは、ヴェネツィアに滞在し、東方見聞録を書きました。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリア人貿易商であり、13世紀後半に中国を訪れた際に、多くの優れた著作を残しました。彼の旅行記は、当時の東アジアや日本に関する重要な情報源として広く認知されています。マルコ・ポーロは、中国や日本だけでなく、ヨーロッパやインドなど、世界中のさまざまな地域を訪れました。彼の旅行記は、アジアや日本の文化や社会の発展についても多くを語っています。マルコ・ポーロは、中国や日本だけでなく、ヨーロッパやインドなどの様々な国々を訪れ、その国の文化や社会の発展についても多くの情報を伝えています。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日にヴェネツィアに到着し、4月8日にヴェネツィアを発って帰国しました。彼は、東方見聞録の中で、ヴェネツィアやイタリア半島の大部分を広く紹介しています。マルコ・ポーロは、ヴェネツィアとイタリア半島の美しさや文化について多くの印象を受けました。彼の東方見聞録は、ヨーロッパにおける植民地主義の台頭に大きな影響を与え、今日でも広く読まれています。
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くのヨーロッパの都市を訪れました。 彼は、中国や日本などのアジアの国々にも訪れています。 この作品は、マルコ・ポーロが旅した地域についての記録です。 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアやイタリア半島を訪れた際に、多くのヨーロッパの都市を訪れたと書いています。 マルコ・ポーロは、ヴェネツィアやイタリア半島を訪れた際に、多くのヨーロッパの都市を訪れたと書いています。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアと中国の間を往復した貿易商人として描かれています。彼は、ヴェネツィアや中国などの国々に旅行し、多くの文化的な影響や物品を持ち帰りました。マルコ・ポーロは、東方見聞録の中で、ヴェネツィアや中国などの国々に旅行し、多くの文化的な影響や物品を持ち帰った貿易商人として描かれています。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くのヨーロッパの都市を訪れました。 彼は、中国や日本などのアジアの国々にも訪れています。 この作品は、マルコ・ポーロが旅した地域についての記録です。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くのヨーロッパの都市を訪れました。 彼は、中国や日本などのアジアの国々にも訪れています。 この作品は、マルコ・ポーロが旅した地域についての記録です。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日にヴェネツィアに到着し、4月8日にヴェネツィアを発って帰国しました。彼は、東方見聞録の中で、ヴェネツィアやイタリア半島の大部分を広く紹介しています。マルコ・ポーロは、ヴェネツィアとイタリア半島の美しさや文化的な豊かさについて多くの印象を受けました。マルコ・ポーロは、ヴェネツィアの芸術や文化の発展にも強い影響を与えました。マルコ・ポーロは、ヴェネツィアの芸術や文化の発展に大きな役割を果たし、ヴェネツィアの芸術や文化の発展に重要な役割を果たしました。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの貿易や文化の発展に重要な役割を果たしました。マルコ・ポーロは、ヴェネツィアの商人や職人、芸術家などとも交流し、彼らの生活や芸術を広く紹介しました。マルコ・ポーロは、ヴェネツィアの貿易や文化の発展に重要な役割を果たし、多くの著作を残しています。
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアと中国の間を往復した貿易商人として描かれています。彼は、中国の皇帝に献上するために、黄金や真珠などの貴重な品々を運んだとされています。マルコ・ポーロは、ヴェネツィアの貿易業者であり、貿易商としての役割だけでなく、文化的な影響も受けました。マルコ・ポーロは、ヴェネツィアの貿易業者として、中国との貿易において重要な役割を果たしていました。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア ジャンル:歴史小説 マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの著作や絵画を描きました。彼の作品は、東洋の文化や社会の発展に関するものです。この作品は、マルコ・ポーロによって書かれた東方見聞録を原作としています。マルコ・ポーロは、東洋の文化や社会の発展についての著作を多数著しました。この作品は、マルコ・ポーロによって書かれた東方見聞録を原作としています。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、ヴェネツィアに定住しました。彼は、イタリアや西地中海の多くの地域を旅し、その旅行記を書きました。彼の作品は、ヨーロッパやアジアの国々に広く読まれています。東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、中国や日本などの国々について書かれています。この作品は、東洋の文化や社会の発展に関する重要な情報源としての役割を果たしています。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年3月26日にヴェネツィアを発って、4月8日に日本に到着した。彼は、日本の文化や社会の発展に関する多くの重要な情報をヨーロッパに持ち帰った。彼の旅行記は、東洋の驚異的な国々の美しさと豊かさを描写し、日本への旅の印象を鮮明に描き出している。マルコ・ポーロは、日本滞在中に多くの貴重な資料を持ち帰り、帰国後にそれらをまとめ上げた。東方見聞録は、西洋世界において広く読まれ、日本研究の中心的な著作として高く評価されている。
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易商や商人から情報を得て、東方見聞録を書きました。この本は、ヨーロッパとアジアの間を航海したマルコ・ポーロによって書かれました。マルコ・ポーロは、中国や日本にも訪れ、多くの文化的な影響を残しています。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年8月26日にヴェネツィアに到着し、ヴェネツィアの港から中国へ向けて出発しました。彼は、東方見聞録の中で、ヴェネツィアやその周辺の国々について多くの情報を伝えています。マルコ・ポーロは、ヴェネツィアの港から中国への旅を完了した後、帰国しましたが、彼の旅行記は広く読まれ、今日でも研究されています。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、ヴェネツィア出身のイタリア人です。彼は東方見聞録を書き、その中でマルコ・ポーロは、中国や日本などの国々を旅し、その国の文化や歴史について書きました。この本は、マルコ・ポーロによって書かれたものです。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリアの外交官であり、13世紀後半に中国を訪れたことで広く知られています。彼は、中国の文化や歴史に関する多くの著作を残しました。彼の最も有名な作品は、『東方見聞録』と呼ばれています。この作品は、マルコ・ポーロによって書かれたものです。この本は、東洋の驚異的な国々について書かれており、中国、日本、朝鮮などの国々が描かれています。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの探検家です。彼は中国や日本を訪れ、多くの貴重な資料を収集しました。彼の著作は、ヨーロッパに広く読まれ、東洋の知識の重要な源となりました。東方見聞録は、マルコ・ポーロによって書かれた旅行記で、アジアやヨーロッパの様々な国々を旅した様子が描かれています。
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 1543年 出版日:1552年4月26日 印刷所:ヴェネツィア 1553年8月25日に印刷された。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易業者や職人と交流した。 彼は、ヴェネツィアの商人や職人によって書かれた多くの著作物に影響を受け、それらの著作物に基づいて東方見聞録を書いた。 マルコ・ポーロは、ヴェネツィアの貿易業者や職人との出会いを通じて、東方見聞録を書き始めた。 マルコ・ポーロは、ヴェネツィア
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの外交官兼探検家です。彼は、アジアやヨーロッパの大部分を広く旅し、多くの国々を訪れました。彼の旅行記は、中国や日本などの東アジアの国々について多く書かれています。マルコ・ポーロは、東方見聞録の中で、ヴェネツィアやフィレンツェなど、イタリアの主要な都市についても書いています。マルコ・ポーロは、東洋と西洋の両方に強い影響力を持ち、多くの文化的な影響を残しました。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアと中国の間を往復した貿易商人として描かれています。彼は、中国の皇帝に献上するために、大量の金や銀を持ち帰ったとされています。マルコ・ポーロは、ヴェネツィアの商人であり、貿易商でもありました。マルコ・ポーロは、ヴェネツィアと中国の間に往復し、金や銀を大量に持ち帰りました。マルコ・ポーロは、ヴェネツィアと中国の間の貿易において重要な役割を果たしていました。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの外交官兼探検家です。彼は、アジアやヨーロッパの大部分を初めて訪れたことで有名です。東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、世界的な名声を得ました。この本は、東洋と西洋の文化や社会の発展について多くの重要な情報を提供しています。
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなったイタリアの外交官であり、探検家でした。彼は、アジアやヨーロッパを旅し、多くの旅行記や著作を残しました。彼の作品は、広く読まれ、今日でも高く評価されています。東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、東洋と西洋の文化や社会について書かれています。この作品は、世界的な名声を得、ヨーロッパや西地中海地域に広く影響を与えました。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなったイタリアの外交官兼探検家です。彼は、アジアやヨーロッパの大部分を広く旅し、多くの国々を訪れました。彼の旅行記は、当時の世界情勢や文化の重要な情報源となりました。この作品は、マルコ・ポーロによって書かれた東方見聞録という本にまとめられています。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリア人外交官であり、13世紀後半に中国を訪れたことで広く知られています。彼は、中国の文化や社会の発展に関する多くの重要な情報をヨーロッパに持ち帰りました。彼の著作である『東方見聞録』は、世界的なベストセラーとなり、ヨーロッパと東アジアの貿易や交流の拡大につながりました。この本は、マルコ・ポーロによって書かれたとされています。
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,フランツ・カフカ フランツ・カフカは、ドイツの作家、小説家、エッセイストです。彼の作品は、現代社会における人間の孤独や絶望を深く掘り下げています。彼はまた、芸術や文学の大衆化にも重要な役割を果たしました。彼の作品の多くは、ナチスによって迫害され、最終的に亡命を余儀なくされました。
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し(上下) ノルウェイの森 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し(上下) ノルウェイの森 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(下) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(上) 騎士団長殺し(
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、世界的な評価を受けています。 彼の作品は、しばしば文学的・哲学的なテーマを扱い、読者に深い洞察を与えます。
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,フランツ・カフカ フランツ・カフカは、ドイツの作家です。彼の作品は、しばしば暗いテーマや社会風刺を含んでいます。彼の作品には、『変身』や『審判』などの本が含まれます。フランツ・カフカは、ナチスによって迫害されました。彼は1945年に自殺しました。彼の作品は、しばしば暗いテーマや社会風刺を含んでおり、しばしばナチスによる迫害に焦点を当てています。彼の作品は、しばしば暗いテーマや社会風刺を含んでおり、しばしばナチスによる迫害に焦点を当てています。彼の作品は、しばしば暗いテーマや社会風刺を含んでおり、しばしばナチスによる迫害に焦点を当てています。
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
