serial_number,qid,query,sample
20,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
21,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
22,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
23,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,ジャコウネコ科の一種。
24,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
25,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
26,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
27,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,イルカ
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,イルカ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,カニ。
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアに帰国後、自分の旅行記を出版しました。 この作品は、世界的なベストセラーとなり、広く読まれています。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この作品は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供しています
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 ルスティケロは、イタリア出身の作家であり、イタリアとスペインに長く住んでいました。 イタリアとスペインの文学は、イタリアとスペインの両方で非常に人気があります。
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この作品は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供しています
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』は、ヴェネツィア出身の貿易商であるマルコ・ポーロによって書かれました。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 彼は、中国や日本を訪れた際に、これらの国の文化や習慣について書き記しました。 この本は、東洋と西洋の両方の視点から書かれた世界的な旅行記です。
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア 16世紀 著者:マルコ・ポーロ 出版社:ヴェネツィア 16世紀 ジャンル:歴史小説 マルコ・ポーロは、ヴェネツィア出身のイタリアの外交官であり、東洋の知識人として広く認知されています。彼は、東方見聞録という著作を著し、世界的な名声を得ました。この本は、アジアや日本に関する多くの重要な情報を提供しており、当時のヨーロッパ社会に強い影響を与えました。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供し
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア 出版社:ヴェネツィア 著者:マルコ・ポーロ マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。彼は、東方見聞録を書き、その中で世界の大部分を広く旅しました。この本は、ヨーロッパやアジアの国々に旅行し、その国々の文化や歴史について多くの情報を伝えています。マルコ・ポーロは、イタリア出身の有名な探検家であり、彼の著作は、世界中の様々な地域を訪れた旅行者によって書かれました。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版元:ヴェネツィア イタリア 16世紀 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、ヴェネツィア人が金髪で美しいと描写しています。 マルコ・ポーロは、ヴェネツィア人について、金髪で美しいと述べています。 マルコ・ポーロは、ヴェネツィアで金髪の女性に出会いました。 マルコ・ポーロは、ヴェネツィアで美しい金髪の女性に出会いました。 マルコ・ポーロは、ヴェネツィアで美しい金髪の女性に出会いました。 マルコ・ポーロは、ヴェネツィアで美しい
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』は、ヴェネツィア出身の貿易商であるマルコ・ポーロによって書かれました。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 彼は、中国や日本を訪れた際に、日本のことを「黄金の国」と呼びました。 マルコ・ポーロは、日本についての記述に非常に誇りを持っており、後に彼の著作を出版しました。 マルコ・ポーロは、日本への旅行中に、日本の文化や社会の発展に関する重要な情報を収集し、帰国後にそれらの情報を
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアに帰国後、自分の旅の成果をまとめ、出版しました。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供し
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。ルスティケロは、イタリアのフィレンツェ出身の作家です。彼は、イタリアやフランスなどの国々を旅して、多くの旅行記を書きました。彼の作品は、ヨーロッパ全土に広まり、広く読まれています。マルコ・ポーロは、中国や日本にも訪れ、多くの文化的な影響を残しました。ルスティケロは、東洋の芸術や文化を広く紹介した重要な著作家として高く評価されています。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなど、西ヨーロッパの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この作品は、東洋と西洋の両方の視点から書かれており、世界の大部分について広く
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』は、ヴェネツィア出身の貿易商であるマルコ・ポーロによって書かれました。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 彼は、中国や日本を訪れた際に、これらの国の文化や習慣について書き留めています。 マルコ・ポーロは、東洋の知識と観察に非常に興味を持っており、彼の著作は、当時のヨーロッパの社会や文化を広く紹介しています。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を与えて
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海に焦点を当てていました。 この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供しています
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。ルスティケロは、イタリアの作家であり、外交官でもありました。彼は、ヴェネツィアやフィレンツェなどのイタリアの都市に滞在し、多くの著作を著しました。 『東方見聞録』は、マルコ・ポーロによって書かれた旅行記です。この本は、アジアやヨーロッパの大部分を旅した旅行者によって書かれました。この本は、中国や日本など、東アジアの国々についても多く書いています。
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 彼の旅行記は、東洋と西洋の両方の文化や社会の発展に重要な役割を果たしています。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この本は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供し
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 また、彼は中国の陶磁器や金銀細工も見物しました。
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。 彼の作品は、東洋の文化や歴史に関する重要な情報源としての役割を果たしています。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』は、ヴェネツィア出身の貿易商であるマルコ・ポーロによって書かれました。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 彼は、中国や日本を訪れた際に、これらの国の文化や習慣について書き記しました。 この作品は、東洋の驚異的な世界を広く紹介しています。
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールを止める必要があります。 サッカーの試合で、ゴールキーパーはボールをゴールに蹴り込み、得点するためにボールをコントロールします。 サッカーで、ゴールキーパーはボールをゴールに蹴り込んで得点するためにボールをコントロールします。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
92,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。 サッカーで、ゴールキーパーがボールをキャッチして、相手チームのゴールにシュートした状態から始めるプレーのことを何というでしょう? ゴールキック。
93,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、ボールをゴールに蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、ゴールキックは重要な得点源であり、相手チームよりも優位な状態でボールをゴールに入れることが目的です。サッカーの試合で、ゴールキーパーはボールをゴールに蹴り込んで試合を優位に進めます。
94,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、相手チームに得点を与えずにボールをゴールラインを越えてゴールに蹴り込むことを意味します。サッカーでは、ボールをゴールラインを越えるために、ゴールキーパーがボールを止める必要があります。ゴールキックは、サッカーの重要な要素であり、ゲームの重要な部分です。
95,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
96,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、サッカーの得点方法の一つです。相手チームのゴールにボールを蹴り込むことで得点が入ります。ゴールキックは、サッカーで最も重要な要素の1つです。
97,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、相手チームのゴールにボールを蹴り込むことを意味します。サッカーでは、ボールをゴールラインの外に蹴り出すことがゴールキックと呼ばれています。サッカーの得点は、ボールをゴールラインの外に蹴り込んだことによって獲得されます。
98,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。 サッカーで、ボールをゴールに蹴り込んだ状態から始めるプレーのことを何というでしょう? ゴールキック。
