serial_number,qid,query,sample
20,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
21,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
22,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,イルカ
23,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
24,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
25,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
26,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
27,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、東洋と西洋の両方に精通した人物として広く認知されています。
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 彼はまた、インドやペルシャも訪れています。 彼は、インドの美しい宮殿や、ペルシャの美しい宮殿についても書いています。
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 ルスティケロは、イタリア人として、マルコ・ポーロから聞いた話をまとめています。 マルコ・ポーロは、東洋に強い興味を持っており、日本
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商によって書かれた旅行記です。 ルスティケロは、イタリア出身の作家であり、イタリアやスペインなどの地中海地域を旅して、多くの著作を著しました。 マルコ・ポーロは、1454年から1503年まで中国に滞在し、その後日本にも訪れました。 マルコ・ポーロは、日本に関する著作も著しましたが、その中には『東方見聞録』も含まれることがあります。
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 彼の旅行記は、東洋と西洋の両方に焦点を当てています。
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。 彼の作品は、東洋の文化や歴史に関する重要な情報源としての役割を果たしています。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てています。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、東洋と西洋の両方に精通した人物として広く認知されています。
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 彼は、日本の文化や社会の発展に強い影響を与えました。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 彼は、京都や奈良など、日本の美しい景色についても書いています。
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。 また、彼は、日本の文化や芸術についても書きました。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア 出版社:ヴェネツィア 著者:マルコ・ポーロ マルコ・ポーロは、ヴェネツィア出身のイタリアの探検家であり、東方見聞録を書きました。彼は、中国や日本などの国々を旅し、多くの文化や人々と出会いました。マルコ・ポーロは、これらの国々について非常に詳細な情報を伝えています。
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。ルスティケロは、イタリアの作家であり、外交官でもあります。彼は、ヴェネツィアやフィレンツェなどのイタリアの都市に滞在し、多くの旅行をしました。 『東方見聞録』は、マルコ・ポーロによって書かれた旅行記です。この本は、アジアやヨーロッパの大部分を旅した旅行者によって書かれています。この本は、中国や日本など、東アジアの国々についても多く書いています。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなど、西ヨーロッパの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 彼の旅行記は、イタリアやフランス、イギリスなどの国々に広く読まれ、
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。ルスティケロは、イタリアのフィレンツェ出身の作家です。彼は、イタリアやフランスなどの国々を旅して、多くの旅行記を書きました。彼の作品は、ヨーロッパやアジアの国々に広く読まれています。マルコ・ポーロは、中国や日本を訪れたことでも有名です。ルスティケロは、中国や日本の文化や歴史についての著作を多数出版しています。
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、イタリアと中央アジアの間に位置する東地中海地域に焦点を当てていました。 この作品は、東洋と西洋の両方の文化や社会の発展について重要な情報を提供しています
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々だけでなく、インドやペルシャなどの西アジアの国々も訪れています。 マルコ・ポーロは、東洋と西洋の両方に精通した人物として広く認知されています。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。ルスティケロは、イタリアの外交官であり、イタリアや西地中海の文化や歴史に関する著作を多数著しました。 『東方見聞録』は、マルコ・ポーロによって書かれた旅行記です。 マルコ・ポーロは、中国や日本を訪れたことでも有名です。 ルスティケロは、中国や日本の文化や歴史についての著作を多く著しています。 マルコ・ポーロは、中国や日本を訪れたことでも有名です。 最終回答:マルコ・ポーロ。
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。 彼の作品は、東洋の文化や歴史に関する重要な情報源としての役割を果たしています。
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、東洋の文化や歴史に強い興味を持っており、その旅の中で多くのことを学びました。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 ルスティケロは、イタリア人として、マルコ・ポーロから聞いた話をまとめました。 イタリア人は、マルコ・ポーロに会ったことがありませんでした
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れました。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について書かれています。 マルコ・ポーロは、日本にも訪れ、京都や奈良などを訪れたとされています。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,『東方見聞録』。 マルコ・ポーロは、1453年に生まれ、1522年に亡くなりました。 『東方見聞録』とは、イタリアの貿易商であるマルコ・ポーロによって書かれた旅行記です。 彼は、アジアやヨーロッパを旅し、多くの国々を訪れました。 この本は、中国や日本などの東アジアの国々について多くを語っています。 マルコ・ポーロは、日本にも訪れています。 ルスティケロは、マルコ・ポーロの旅行記に影響を受けた作品をいくつか書いており、それらには『東方見聞録』も含まれます。 マルコ・ポー
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(Goal Kick)とは、サッカーの試合で、ボールをゴールに蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、ボールをゴールに蹴り込むことが重要な要素であるため、ゴールキックは重要な役割を果たしています。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキックと呼ばれます。
92,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、相手チームのゴールにボールを蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、コーナーキックやフリーキックのようなボールを止めた状態から始めるプレーは、ゴールキックと呼ばれます。
93,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
94,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、ボールをゴールに蹴り込むことを意味します。サッカーでは、ボールをゴールに蹴り込むことが重要な要素です。サッカーの得点は、ボールをゴールに蹴り込んだことによって獲得されます。
95,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、ボールをゴールに蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、コーナーキックやフリーキックのようなボールを止める行為は、ゴールキーパーの重要な役割の一つです。
96,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、ボールをゴールに蹴り込むために、相手チームのゴールポストに向かってボールを蹴ることです。サッカーでは、ボールをゴールに蹴り込んだ後、ゴールキーパーがボールをキャッチして得点を防ぐことが求められます。
97,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(ゴールキック)とは、ボールをゴールに蹴り込むために、ゴールキーパーが蹴るボールのことです。サッカーでは、ゴールキックは重要な得点源であり、試合の重要な要素です。
98,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールを止める必要があります。 サッカーの試合で、ゴールキーパーはボールをゴールに蹴り込み、得点するためにボールをコントロールします。 サッカーの試合では、ゴールキーパーはボールをゴールに蹴り込んで得点することが求められます。
99,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、コーナーキックやフリーキックのようなボールを止めるプレーは、ゴールキーパーがボールをキャッチして、ゴールラインを越えるまでボールをコントロールし続けることによって行われます。
100,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
101,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールを止める必要があります。 サッカーで、ボールをゴールに蹴り込んだ状態から始めるプレーのことを「ゴールキック」と呼びます。
102,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック。 サッカーで、ゴールキーパーがボールをキャッチして、相手チームのゴールに蹴り込むことを「シュート」と呼びます。 サッカーで、ゴールキーパーがボールをキャッチして、相手チームのゴールに蹴り込むことを「シュート」と呼びます。
103,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,オフサイドトラップ。
