serial_number,qid,query,sample
21,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
22,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
23,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
24,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
25,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
26,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
27,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
28,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタ
29,QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,マンタレイ
30,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,黄金の島 イタリアに魅せられた男の物語。 マルコ・ポーロは、ヴェネツィアやフィレンツェなどのイタリアの都市を訪れ、多くの文化的な影響を吸収しました。ルスティケロは、マルコ・ポーロの旅行記や彼の友人からの手紙などをもとに、イタリアへの旅の魅力と、その国々での豊かな生活の描写を描いています。
31,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。東方見聞録とは、マルコ・ポーロによって書かれた旅行記です。マルコ・ポーロは、イタリアに旅行し、ヴェネツィアやフィレンツェなどの都市を訪れました。マルコ・ポーロは、これらの都市を広く紹介しました。東方見聞録は、ヨーロッパで最も有名な旅行記の1つとして広く認知されています。
32,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロによって語られた物語をまとめています。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの文化や歴史について多くの情報を収集しました。 マルコ・ポーロは、ヴェネツィアの文化や歴史に関する多数の著作を残しています。
33,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリア人外交官であり、13世紀後半に中国を訪れたことで広く知られています。彼は、中国の文化や歴史に関する多くの著作を残しました。彼の最も有名な作品は、東方見聞録と呼ばれています。この作品は、マルコ・ポーロによって書かれたものです。マルコ・ポーロは、中国への旅の中で、様々な国々からの使節団と交流し、彼らの生活や習慣について多くの情報を得ています。この本は、マルコ・ポーロによる中国旅行の体験を、彼の友人であるヴェネツィアの商人マルコ・ポーロに語った口承に基づいて書かれています。
34,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、ヴェネツィアに定住しました。彼は、イタリアや西地中海の多くの地域を旅し、その旅行記を書きました。彼の作品は、ヨーロッパやアジアの国々に広く読まれています。マルコ・ポーロは、中国や日本にも訪れ、多くの文化的な影響を残しました。マルコ・ポーロは、生涯の大部分をヴェネツィアで過ごしました。彼の作品は、イタリアや西地中海の多くの地域で読まれています。
35,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くの文化的な影響を現地の人々と共有しました。 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアやイタリア半島を訪れた際に、ヴェネツィアやイタリアの人々が中国や日本から来た人々に対して友好的であったと述べています。 マルコ・ポーロは、ヴェネツィアやイタリア半島を訪れ、多くの文化的な影響を現地の人々と共有しました。 マルコ・ポーロは、ヴェネツィアやイタリア半島を訪れた際に、ヴェネツィアやイタリアの人々が中国や日本から来た人々に対して友好的であったと述べ
36,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。 マルコ・ポーロは、ヴェネツィアやイタリア半島に旅行し、多くのヨーロッパの都市を訪れました。 彼は、東方見聞録の中で、中国や日本などのアジアの国々について語っています。 この作品は、マルコ・ポーロによって書かれたものです。 東方見聞録は、15世紀後半にヴェネツィアで出版されました。
37,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、ヴェネツィアに定住しました。彼は、イタリアや西地中海の多くの地域を旅し、その旅行記を書きました。彼の作品は、ヨーロッパやアジアの国々に広く読まれています。マルコ・ポーロは、中国や日本にも訪れ、多くの文化的な影響を残しました。マルコ・ポーロは、生涯の大部分をヴェネツィアで過ごしました。彼の作品は、世界中に広まり、多くの人々によって愛されています。
38,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者はマルコ・ポーロ。マルコ・ポーロは、1453年から1547年まで中国に滞在し、多くの旅行記や著作を残しました。東方見聞録とは、マルコ・ポーロによって書かれた旅行記で、アジアやヨーロッパの大部分を広く旅した様子を描いています。この作品は、東洋の文化や社会の発展に関する重要な情報源として高く評価されています。
39,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロから、マルコ・ポーロが見た中国や日本などの国々について聞きました。マルコ・ポーロは、これらの国々を「東方の国」と呼び、ヴェネツィアを訪れた際にそれらの国々を訪れました。マルコ・ポーロは、これらの国々について多くの本を書き、後にヴェネツィアで出版しました。
40,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。ルスティケロは、イタリアの作家、詩人、教師です。彼は、マルコ・ポーロの旅行記をまとめ、イタリアやヨーロッパに広く読まれています。マルコ・ポーロは、中国や日本を訪れたことでも有名です。ルスティケロは、東洋の文化や歴史についての著作を多数出版しています。マルコ・ポーロは、中国や日本への旅で多くの本を執筆しました。マルコ・ポーロは、東洋の文化や歴史に関する著作を多数出版しており、東洋の文化や歴史についての
41,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。東方見聞録とは、イタリアの貿易商で探検家であるマルコ・ポーロによって書かれた旅行記です。マルコ・ポーロは、アジアやヨーロッパを旅し、多くの国々を訪れました。マルコ・ポーロは、中国や日本を訪れた際に、日本のことを「黄金の国」と呼び、中国の皇帝に献上しました。マルコ・ポーロは、日本や中国などの東アジアの国々を広く旅し、多くの国々を訪れました。マルコ・ポーロは、アジアや
42,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、マルコ・ポーロから聞いた話をまとめています。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易や文化について多くの情報を得ています。 マルコ・ポーロは、ヴェネツィアの貿易や文化に関する情報を、東方見聞録にまとめました。
43,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの裕福な商人であり、貿易商でもありました。マルコ・ポーロは、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。
44,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの裕福な商人であり、貿易商でもありました。マルコ・ポーロは、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。
45,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの貿易や文化の発展に重要な役割を果たしました。マルコ・ポーロは、ヴェネツィアの商人や職人、芸術家、知識人とも交流しました。マルコ・ポーロは、ヴェネツィアの芸術や文化の発展にも大きな影響を与えました。
46,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版社:東方見聞録 マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。東方見聞録とは、マルコ・ポーロによって書かれた旅行記です。マルコ・ポーロは、ヴェネツィアやエジプトなどの国々を旅し、多くの文化的な影響を観察しました。マルコ・ポーロは、中国や日本にも訪れています。東方見聞録は、ヨーロッパとアジアの間における重要な文化的交流の証拠として広く認知されています。
47,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ マルコ・ポーロは、ヴェネツィア出身のイタリア人貿易商兼探検家であり、1453年から1547年まで中国に滞在しました。彼は、東方見聞録や大航海時代の航海記などの著作で広く知られています。ルスティケロは、マルコ・ポーロから聞いた話をまとめ、東方見聞録の続編として出版しました。この作品は、マルコ・ポーロの死後100年近く経ってから出版されました。
48,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、1453年8月26日にヴェネツィアに到着し、ヴェネツィアの貿易商や学者たちと会って、東方への旅について話しました。彼は、ヴェネツィアの商人や学者たちが、中国や日本などの国々から輸入されるさまざまな品物を買い付け、ヨーロッパに持ち帰るための重要な役割を果たしていることを知りました。マルコ・ポーロは、東方見聞録の中で、ヴェネツィアの貿易商や学者たちが、中国や日本などの国々から輸入されるさまざまな品物を買い付け、ヨーロッパに持ち帰る重要な役割を果たしていることを書き記しました。
49,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 著者:ルスティケロ マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの裕福な商人であり、貿易商でもありました。マルコ・ポーロは、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの裕福な商人兼貿易商として、東方見聞録に登場しています。
50,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロによって語られた、中国や日本に関する様々な情報をまとめています。この本は、マルコ・ポーロによる旅行記の中でも最も有名なものの1つです。
51,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 マルコ・ポーロは、ヴェネツィア出身のイタリア人貿易商兼探検家であり、15世紀後半に中国や日本を訪れたことで広く知られています。彼は、東方見聞録の中で、アジアや日本の文化や社会について多くの記述を残しました。マルコ・ポーロは、東方見聞録の中で、日本や中国の文化や社会について多くの記述を残しています。マルコ・ポーロは、東方見聞録の中で、日本や中国の文化や社会について多くの記述を残しています。
52,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ マルコ・ポーロは、1453年に生まれ、1547年に亡くなりました。東方見聞録とは、イタリアの貿易商によって書かれた旅行記です。マルコ・ポーロは、ヴェネツィアやエジプトなどの国々を旅し、多くの文化的な影響を観察しました。マルコ・ポーロは、中国や日本にも訪れています。東方見聞録は、ヨーロッパとアジアの間における重要な文化的交流の証拠として広く認知されています。
53,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの貿易や文化の発展に重要な役割を果たしました。マルコ・ポーロは、ヴェネツィアの商人や職人、芸術家などとも交流し、彼らの生活や芸術の発展にも影響を与えました。マルコ・ポーロは、ヴェネツィアの貿易や文化の発展に重要な役割を果たし、ヴェネツィアの商人や職人、芸術家などの生活や芸術の発展にも影響を与えました。
54,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、マルコ・ポーロから聞いた話をまとめています。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの貿易や文化について多くの情報を得ています。 マルコ・ポーロは、ヴェネツィアの貿易や文化に関する情報を、東方見聞録にまとめました。
55,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,黄金の島 イタリアに魅せられた男の物語。 マルコ・ポーロは、ヴェネツィアやフィレンツェなどのイタリアの都市を訪れ、多くの文化的な影響を吸収しました。ルスティケロは、マルコ・ポーロの旅行記や彼の友人からの手紙などをもとに、イタリアへの旅のさまざまな側面を描き出しています。
56,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,黄金の島 マルコ・ポーロは、ヴェネツィアに滞在していたときに、イタリアや地中海周辺の国々を旅しました。彼は、ヴェネツィアの裕福な商人や貿易業者と親密な関係を持ち、彼らの富や贅沢さを目の当たりにしました。この本は、マルコ・ポーロがヴェネツィアで見聞きした様々な出来事や、彼が旅の中で出会った人々とのやり取りを描いています。
57,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、マルコ・ポーロから聞いた話をまとめました。 この作品は、マルコ・ポーロによって書かれたものです。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの文化や歴史について多くの情報を得ていました。 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときの体験をまとめています。
58,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したときに、マルコ・ポーロから聞いた話をまとめました。 この作品は、マルコ・ポーロによって書かれたものです。 マルコ・ポーロは、ヴェネツィアに滞在し、ヴェネツィアの文化や歴史について多くのことを学びました。 この作品は、マルコ・ポーロによる東方見聞録の重要な部分です。
59,QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録 作者:マルコ・ポーロ 出版者:ヴェネツィア イタリア 15世紀後半 マルコ・ポーロは、東方見聞録の中で、ヴェネツィアに滞在したマルコ・ポーロについて語っています。彼は、ヴェネツィアの裕福な商人や貿易業者であり、多くの富と名声を得ていました。マルコ・ポーロは、ヴェネツィアの裕福な商人や貿易業者として、東方見聞録の中でヴェネツィアを描写しています。
60,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
61,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
62,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、世界的な評価を受けています。 彼の作品は、しばしば文学的・哲学的なテーマを扱い、読者に深い洞察を与えます。
63,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 回答:村上春樹。 彼は日本の小説家、作家、エッセイストです。 彼の作品は世界中で広く読まれています。 彼の作品には多数の映画化やドラマ化があります。
64,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 村上春樹は、多数の賞を受賞し、世界的なベストセラー作家として広く認知されています。
65,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
66,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、ノーベル文学賞を受賞しました。 彼の作品は世界中で広く読まれています。
67,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼は多数の賞を受賞し、世界的な評価を受けています。
68,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、ノーベル文学賞を受賞しました。 彼の作品は世界中で広く読まれています。
69,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、世界的な評価を受けています。
70,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
71,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 村上春樹は、多数の賞を受賞し、世界的な影響力を持つ作家として広く認知されています。
72,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
73,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し 騎士団長殺し
74,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
75,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
76,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
77,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼は多数の賞を受賞し、世界的な評価を受けています。 彼の作品は、しばしば文学的・哲学的なテーマを扱い、読者に深い洞察を与えます。
78,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
79,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
80,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
81,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
82,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。 彼はまた、多数の翻訳も手掛けています。 彼の作品は世界中で広く読まれており、ノーベル文学賞を受賞しました。
83,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
84,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
85,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
86,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹
87,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼の作品は世界中で広く読まれています。
88,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼は多数の賞を受賞し、世界的な評価を受けています。
89,QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹 騎士団長殺し、ノルウェイの森、1Q84などの著作で知られる日本の作家。彼は多数の賞を受賞し、世界的な評価を受けています。彼の作品は、日本や海外で広く愛されています。
90,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキックオフ(goal kickoff)。
91,QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,ゴールキック(goal kick)。 サッカーでは、ボールをゴールに蹴り込むために、ゴールキーパーがボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアします。その後、ゴールキーパーはボールをゴールラインに戻して、再びシュートを狙います。サッカーでは、ボールをゴールラインの後方に蹴って、相手チームの選手がボールをクリアすることを「ゴールキック」と呼びます。
